"address","borough","zipcode","lon","lat","risk1"
"1011 SHERIDAN AVENUE","BX",10456,-73.9198,40.8296,0
"1011 WASHINGTON AVENUE","BX",10456,-73.91,40.8265,0
"1012 AMSTERDAM AVENUE","MN",10025,-73.9643,40.8029,0
"1012 AVENUE K","BK",11230,-73.965,40.6221,0
"1012 MANHATTAN AVENUE","BK",11222,-73.9545,40.7335,0
"1012 OCEAN AVENUE","BK",11226,-73.959,40.6374,0
"1012 WILLOUGHBY AVENUE","BK",11221,-73.9285,40.6989,0
"1013 63 STREET","BK",11219,-74.0063,40.6311,0
"1013 AVENUE J","BK",11230,-73.9656,40.6251,0
"1013 BROADWAY","BK",11221,-73.9327,40.6959,0
"1013 EAST 13 STREET","BK",11230,-73.9629,40.6245,0
"1013 PACIFIC STREET","BK",11238,-73.9603,40.6796,0
"1013 PUTNAM AVENUE","BK",11221,-73.9204,40.6877,0
"1014 45 STREET","BK",11219,-73.9961,40.6408,1
"1014 55 STREET","BK",11219,-74.0018,40.6352,0
"1014 AVENUE J","BK",11230,-73.9655,40.6245,0
"1014 AVENUE N","BK",11230,-73.9637,40.6149,0
"1014 BRYANT AVENUE","BX",10459,-73.8887,40.8287,0
"1014 CLARKSON AVENUE","BK",11212,-73.9242,40.6581,0
"1014 EASTERN PARKWAY","BK",11213,-73.9349,40.6685,1
"1014 GERARD AVENUE","BX",10452,-73.9226,40.8308,0
"1014 PARK PLACE","BK",11213,-73.9439,40.6728,1
"1015 56 STREET","BK",11219,-74.0023,40.6349,0
"1015 AVENUE N","BK",11230,-73.9638,40.6154,0
"1015 BOYNTON AVENUE","BX",10472,-73.8775,40.8242,0
"1015 EAST 167 STREET","BX",10459,-73.8892,40.827,1
"1015 FOX STREET","BX",10459,-73.8942,40.8242,0
"1015 GERARD AVENUE","BX",10452,-73.9233,40.8309,0
"1015 GRAND CONCOURSE","BX",10452,-73.9214,40.8303,0
"1015 LEGGETT AVENUE","BX",10455,-73.8994,40.8142,0
"1015 PUTNAM AVENUE","BK",11221,-73.9202,40.6877,0
"1015 SENECA AVENUE","QN",11385,-73.9009,40.6991,0
"1015 SOUTHERN BOULEVARD","BX",10459,-73.8922,40.8232,1
"1015 WASHINGTON AVENUE","BK",11225,-73.9609,40.6649,0
"1016 50 STREET","BK",11219,-73.9989,40.6379,0
"1016 57 STREET","BK",11219,-74.0031,40.6341,0
"1016 EAST 174 STREET","BX",10460,-73.8838,40.8358,0
"1016 PRESIDENT STREET","BK",11225,-73.958,40.6685,0
"1016 SENECA AVENUE","QN",11385,-73.9011,40.6988,0
"1016 UNION STREET","BK",11225,-73.9586,40.6696,0
"1017 42 STREET","BK",11219,-73.994,40.6428,0
"1017 MANHATTAN AVENUE","BK",11222,-73.9551,40.7336,0
"1017 TRINITY AVENUE","BX",10456,-73.9051,40.8257,0
"1018 45 STREET","BK",11219,-73.996,40.6408,0
"1018 57 STREET","BK",11219,-74.003,40.634,0
"1018 BEDFORD AVENUE","BK",11205,-73.9556,40.6901,1
"1018 CYPRESS AVENUE","QN",11385,-73.9023,40.6975,0
"1018 EASTERN PARKWAY","BK",11213,-73.9346,40.6685,0
"1018 FOX STREET","BX",10459,-73.8937,40.8242,0
"1018 HOE AVENUE","BX",10459,-73.8902,40.8238,0
"1018 NEW YORK AVENUE","BK",11203,-73.9467,40.6484,1
"1018 PARK PLACE","BK",11213,-73.9438,40.6728,0
"1018 SUMMIT AVENUE","BX",10452,-73.9296,40.8336,0
"1019 MANHATTAN AVENUE","BK",11222,-73.9551,40.7338,0
"1019 PUTNAM AVENUE","BK",11221,-73.9201,40.6877,0
"1019 TRINITY AVENUE","BX",10456,-73.905,40.8258,0
"102 2 AVENUE","MN",10003,-73.9884,40.7272,0
"102 8 AVENUE","MN",10011,-74.0015,40.7406,0
"102 ALBEMARLE ROAD","BK",11218,-73.9795,40.6449,0
"102 AVENUE C","MN",10009,-73.9787,40.7239,0
"102 AVENUE S","BK",11223,-73.9818,40.6005,0
"102 BALTIC STREET","BK",11201,-74.0005,40.688,1
"102 BARD AVENUE","SI",10310,-74.1087,40.6419,0
"102 BAY RIDGE AVENUE","BK",11220,-74.0322,40.6374,1
"102 BAYARD STREET","MN",10013,-73.9997,40.7163,0
"102 BEDFORD AVENUE","BK",11249,-73.9553,40.7204,0
"102 BERKELEY PLACE","BK",11217,-73.9771,40.6757,0
"102 CHARLTON STREET","MN",10014,-74.0081,40.7272,0
"102 CONVENT AVENUE","MN",10027,-73.9529,40.8169,0
"102 DIAMOND STREET","BK",11222,-73.947,40.7263,0
"102 EAGLE STREET","BK",11222,-73.9568,40.7348,1
"102 EAST 103 STREET","MN",10029,-73.9492,40.7907,0
"102 EAST 22 STREET","MN",10010,-73.9865,40.7391,0
"102 EAST 30 STREET","MN",10016,-73.9829,40.7442,0
"102 EAST 31 STREET","MN",10016,-73.9824,40.7449,0
"102 EAST 52 STREET","BK",11203,-73.9295,40.6588,0
"102 EAST 7 STREET","MN",10009,-73.9851,40.7265,1
"102 GRATTAN STREET","BK",11237,-73.929,40.7059,0
"102 GREENPOINT AVENUE","BK",11222,-73.9568,40.7297,0
"102 GREENWICH AVENUE","MN",10011,-74.0018,40.7382,0
"102 HOWARD AVENUE","BK",11233,-73.9207,40.6853,0
"102 INDIA STREET","BK",11222,-73.9562,40.732,1
"102 LENOX ROAD","BK",11226,-73.9558,40.6535,0
"102 LEXINGTON AVENUE","MN",10016,-73.9831,40.7423,0
"102 MACON STREET","BK",11216,-73.9469,40.6812,0
"102 MARTENSE STREET","BK",11226,-73.9554,40.6512,0
"102 MARTIN L KING PLACE","BK",11206,-73.9488,40.6967,0
"102 MOTT STREET","MN",10013,-73.9971,40.7174,0
"102 NORFOLK STREET","MN",10002,-73.9869,40.7187,0
"102 NORTH 7 STREET","BK",11249,-73.9602,40.7191,0
"102 NORTH 8 STREET","BK",11249,-73.9595,40.7196,0
"102 PATCHEN AVENUE","BK",11221,-73.9274,40.6884,1
"102 PIERREPONT STREET","BK",11201,-73.9935,40.6951,0
"102 POWERS STREET","BK",11211,-73.9468,40.7119,0
"102 RALPH AVENUE","BK",11221,-73.9237,40.6865,1
"102 ROGERS AVENUE","BK",11216,-73.9533,40.6732,1
"102 SOUTH 8 STREET","BK",11249,-73.9652,40.7094,0
"102 WEST 109 STREET","MN",10025,-73.9622,40.8012,0
"102 WEST 114 STREET","MN",10026,-73.9513,40.8007,0
"102 WEST 123 STREET","MN",10027,-73.9471,40.8065,0
"102 WEST 129 STREET","MN",10027,-73.944,40.8103,0
"102 WEST 132 STREET","MN",10027,-73.9429,40.8122,0
"102 WEST 134 STREET","MN",10030,-73.9421,40.8135,0
"102 WEST 137 STREET","MN",10030,-73.9406,40.8154,0
"102 WEST 138 STREET","MN",10030,-73.9401,40.8161,0
"102 WEST 142 STREET","MN",10030,-73.9384,40.8186,0
"102 WEST 183 STREET","BX",10453,-73.909,40.86,0
"102 WEST 74 STREET","MN",10023,-73.9782,40.7786,0
"102 WEST 76 STREET","MN",10023,-73.9774,40.7799,0
"102 WEST 79 STREET","MN",10024,-73.976,40.7819,0
"102 WEST 80 STREET","MN",10024,-73.9756,40.7826,0
"102 WEST 85 STREET","MN",10024,-73.9732,40.7858,0
"102 WEST 86 STREET","MN",10024,-73.9726,40.7864,1
"102 WEST 87 STREET","MN",10024,-73.9721,40.7871,0
"102-01 185 STREET","QN",11423,-73.7722,40.707,0
"102-01 186 STREET","QN",11423,-73.7711,40.7068,0
"102-01 32 AVENUE","QN",11369,-73.8668,40.7596,0
"102-02 185 STREET","QN",11423,-73.7726,40.7065,0
"102-02 186 STREET","QN",11423,-73.7717,40.7067,0
"102-02 QUEENS BOULEVARD","QN",11375,-73.8518,40.7256,0
"102-04 184 STREET","QN",11423,-73.7736,40.7067,0
"102-05 86 AVENUE","QN",11418,-73.8456,40.6964,1
"102-10 66 ROAD","QN",11375,-73.8508,40.7283,0
"102-12 65 AVENUE","QN",11375,-73.8519,40.7305,0
"102-13 CORONA AVENUE","QN",11368,-73.8612,40.7445,1
"102-17 64 AVENUE","QN",11375,-73.8527,40.7316,0
"102-20 67 DRIVE","QN",11375,-73.8505,40.7263,0
"102-20 RADCLIFF AVENUE","QN",11368,-73.8591,40.7421,0
"102-21 63 ROAD","QN",11375,-73.854,40.7334,0
"102-24 85 DRIVE","QN",11418,-73.8451,40.6969,0
"102-25 67 DRIVE","QN",11375,-73.8507,40.7267,0
"102-25 67 ROAD","QN",11375,-73.8505,40.7276,0
"102-26 86 AVENUE","QN",11418,-73.8447,40.6963,0
"102-26 CORONA AVENUE","QN",11368,-73.8608,40.744,0
"102-28 159 ROAD","QN",11414,-73.8303,40.6597,0
"102-28 CORONA AVENUE","QN",11368,-73.8607,40.744,0
"102-30 67 AVENUE","QN",11375,-73.8506,40.7278,0
"102-30 QUEENS BOULEVARD","QN",11375,-73.8512,40.7251,0
"102-31 184 STREET","QN",11423,-73.7728,40.706,0
"102-33 91 AVENUE","QN",11418,-73.8426,40.6923,0
"102-34 184 STREET","QN",11423,-73.7733,40.7059,0
"102-35 64 ROAD","QN",11375,-73.8521,40.7318,0
"102-40 62 AVENUE","QN",11375,-73.8545,40.7359,0
"102-40 67 DRIVE","QN",11375,-73.8498,40.7265,0
"102-40 67 ROAD","QN",11375,-73.8507,40.727,0
"102-43 CORONA AVENUE","QN",11368,-73.8602,40.7444,0
"102-45 62 ROAD","QN",11375,-73.8543,40.7357,0
"102-45 JAMAICA AVENUE","QN",11418,-73.8437,40.6954,0
"102-50 62 ROAD","QN",11375,-73.854,40.7353,0
"102-55 67 DRIVE","QN",11375,-73.8498,40.727,0
"102-58 43 AVENUE","QN",11368,-73.8608,40.7475,0
"1020 3 AVENUE","MN",10065,-73.9662,40.7627,0
"1020 45 STREET","BK",11219,-73.9959,40.6407,0
"1020 AMSTERDAM AVENUE","MN",10025,-73.964,40.8034,0
"1020 BEDFORD AVENUE","BK",11205,-73.9556,40.69,1
"1020 BOYNTON AVENUE","BX",10472,-73.877,40.8245,0
"1020 GERARD AVENUE","BX",10452,-73.9225,40.8311,0
"1020 GRAND CONCOURSE","BX",10451,-73.9201,40.8302,0
"1020 MANHATTAN AVENUE","BK",11222,-73.9545,40.7339,0
"1020 NEW YORK AVENUE","BK",11203,-73.9467,40.6484,1
"1020 PACIFIC STREET","BK",11238,-73.9594,40.679,1
"1020 WALTON AVENUE","BX",10452,-73.9217,40.8308,0
"1020 WILLOWBROOK ROAD","SI",10314,-74.1395,40.6026,0
"1020 WINTHROP STREET","BK",11212,-73.9254,40.6602,1
"1021 8 AVENUE","BK",11215,-73.9799,40.6645,0
"1021 MANHATTAN AVENUE","BK",11222,-73.9551,40.7339,1
"1022 3 AVENUE","MN",10065,-73.9661,40.7627,0
"1022 EAST 36 STREET","BK",11210,-73.9412,40.626,0
"1022 HOE AVENUE","BX",10459,-73.8902,40.8239,0
"1022 NEW YORK AVENUE","BK",11203,-73.9467,40.6483,1
"1022 PACIFIC STREET","BK",11238,-73.9594,40.679,0
"1022 REV JAMES POLITE AVE","BX",10459,-73.8987,40.8241,0
"1023 BROADWAY","BK",11221,-73.9325,40.6958,0
"1023 CARROLL STREET","BK",11225,-73.9559,40.6676,0
"1023 LONGWOOD AVENUE","BX",10459,-73.8963,40.8167,0
"1023 PUTNAM AVENUE","BK",11221,-73.92,40.6877,0
"1023 REV JAMES POLITE AVE","BX",10459,-73.8991,40.824,0
"1024 56 STREET","BK",11219,-74.0023,40.6345,0
"1024 EAST 14 STREET","BK",11230,-73.9625,40.6244,0
"1024 GLENMORE AVENUE","BK",11208,-73.8724,40.6763,0
"1024 NEW YORK AVENUE","BK",11203,-73.9467,40.6482,1
"1024 WALTON AVENUE","BX",10452,-73.9216,40.831,0
"1025 BOYNTON AVENUE","BX",10472,-73.8776,40.8246,0
"1025 EAST 14 STREET","BK",11230,-73.9619,40.6243,0
"1025 ESPLANADE","BX",10461,-73.8598,40.8554,0
"1025 GERARD AVENUE","BX",10452,-73.9231,40.8312,0
"1025 LONGWOOD AVENUE","BX",10459,-73.8962,40.8167,0
"1025 MANHATTAN AVENUE","BK",11222,-73.9552,40.734,1
"1025 ST JOHNS PLACE","BK",11213,-73.9441,40.6716,0
"1026 1 AVENUE","MN",10022,-73.9629,40.7578,0
"1026 2 AVENUE","MN",10022,-73.9663,40.7574,0
"1026 56 STREET","BK",11219,-74.0023,40.6345,0
"1026 66 STREET","BK",11219,-74.0083,40.6288,0
"1026 CATON AVENUE","BK",11218,-73.9699,40.6486,0
"1026 PRESIDENT STREET","BK",11225,-73.9578,40.6684,0
"1026 ST NICHOLAS AVENUE","MN",10032,-73.9394,40.8354,0
"1026 WILLMOHR STREET","BK",11212,-73.9196,40.6555,0
"1027 CLARKSON AVENUE","BK",11212,-73.9238,40.659,0
"1027 PUTNAM AVENUE","BK",11221,-73.9198,40.6877,1
"1027 SENECA AVENUE","QN",11385,-73.9005,40.6988,0
"1027 SOUTHERN BOULEVARD","BX",10459,-73.8922,40.8236,1
"1027 WALTON AVENUE","BX",10452,-73.9221,40.8311,0
"1028 2 AVENUE","MN",10022,-73.9663,40.7575,0
"1028 3 AVENUE","MN",10065,-73.966,40.7628,0
"1028 66 STREET","BK",11219,-74.0082,40.6287,0
"1028 AMSTERDAM AVENUE","MN",10025,-73.9639,40.8036,0
"1028 NEW YORK AVENUE","BK",11203,-73.9467,40.648,0
"1029 53 STREET","BK",11219,-74.0001,40.6364,1
"1029 HALL PLACE","BX",10459,-73.8982,40.8243,0
"1029 MANHATTAN AVENUE","BK",11222,-73.9552,40.734,0
"1029 SENECA AVENUE","QN",11385,-73.9004,40.6988,0
"103 2 AVENUE","MN",10003,-73.9888,40.7276,0
"103 3 AVENUE","BK",11217,-73.982,40.683,0
"103 3 PLACE","BK",11231,-73.9972,40.6789,0
"103 ALLEN STREET","MN",10002,-73.9909,40.719,0
"103 AVENUE A","MN",10009,-73.984,40.7259,0
"103 BAY 37 STREET","BK",11214,-73.9907,40.5965,0
"103 CHARLES STREET","MN",10014,-74.0056,40.7347,0
"103 DIAMOND STREET","BK",11222,-73.9473,40.7259,0
"103 DITMAS AVENUE","BK",11218,-73.9778,40.6357,0
"103 DIVISION AVENUE","BK",11249,-73.9646,40.7077,0
"103 EAST 10 STREET","MN",10003,-73.9885,40.7307,0
"103 EAST 100 STREET","MN",10029,-73.9502,40.7891,0
"103 EAST 102 STREET","MN",10029,-73.9493,40.7904,0
"103 EAST 2 STREET","MN",10009,-73.9875,40.7235,0
"103 EAST 59 STREET","BK",11203,-73.9214,40.6517,0
"103 EAST 63 STREET","MN",10065,-73.9671,40.7653,0
"103 EAST 86 STREET","MN",10028,-73.9565,40.7802,0
"103 FREEMAN STREET","BK",11222,-73.9576,40.7344,0
"103 GRATTAN STREET","BK",11237,-73.9291,40.7063,0
"103 GREENPOINT AVENUE","BK",11222,-73.9561,40.7303,0
"103 GREENWICH AVENUE","MN",10014,-74.0021,40.7378,0
"103 HAWKSTONE STREET","BX",10452,-73.9131,40.8429,0
"103 JAVA STREET","BK",11222,-73.9568,40.7316,0
"103 LEXINGTON AVENUE","MN",10016,-73.9825,40.7421,0
"103 MAC DOUGAL STREET","MN",10012,-74.0011,40.7298,0
"103 NORTH 3 STREET","BK",11249,-73.9616,40.7169,0
"103 NORTH 7 STREET","BK",11249,-73.9596,40.7193,0
"103 NORTH 9 STREET","BK",11249,-73.9583,40.7203,1
"103 QUINCY STREET","BK",11238,-73.957,40.6865,0
"103 SMITH STREET","BK",11201,-73.9893,40.6881,0
"103 ST MARKS PLACE","MN",10009,-73.9842,40.7274,0
"103 STARR STREET","BK",11237,-73.926,40.7026,0
"103 SULLIVAN STREET","MN",10012,-74.0028,40.7256,0
"103 TROUTMAN STREET","BK",11206,-73.9303,40.6994,0
"103 VAN BUREN STREET","BK",11221,-73.9417,40.6905,0
"103 VERMILYEA AVENUE","MN",10034,-73.922,40.866,0
"103 WEST 104 STREET","MN",10025,-73.964,40.7983,0
"103 WEST 105 STREET","MN",10025,-73.9637,40.7989,1
"103 WEST 127 STREET","MN",10027,-73.945,40.8095,0
"103 WEST 128 STREET","MN",10027,-73.9445,40.8101,0
"103 WEST 137 STREET","MN",10030,-73.9403,40.8158,1
"103 WEST 14 STREET","MN",10011,-73.9972,40.7379,0
"103 WEST 25 STREET","MN",10010,-73.9918,40.7448,0
"103 WEST 69 STREET","MN",10023,-73.9804,40.7758,0
"103 WEST 70 STREET","MN",10023,-73.9799,40.7764,0
"103 WEST 72 STREET","MN",10023,-73.979,40.7778,0
"103 WEST 73 STREET","MN",10023,-73.9784,40.7784,0
"103 WEST 74 STREET","MN",10023,-73.9782,40.7791,0
"103 WEST 77 STREET","MN",10024,-73.9766,40.7809,0
"103 WEST 80 STREET","MN",10024,-73.9753,40.7831,0
"103 WEST 86 STREET","MN",10024,-73.9723,40.7868,0
"103 WYCKOFF STREET","BK",11201,-73.9896,40.6858,0
"103-02 117 STREET","QN",11419,-73.8268,40.6872,0
"103-08 42 AVENUE","QN",11368,-73.862,40.7477,0
"103-10 QUEENS BOULEVARD","QN",11375,-73.8508,40.7246,0
"103-11 68 DRIVE","QN",11375,-73.8507,40.7243,0
"103-13 51 AVENUE","QN",11368,-73.8585,40.7427,0
"103-18 39 AVENUE","QN",11368,-73.8624,40.7507,0
"103-19 68 ROAD","QN",11375,-73.8495,40.7255,0
"103-25 121 STREET","QN",11419,-73.8223,40.6879,0
"103-25 68 AVENUE","QN",11375,-73.85,40.7262,0
"103-26 68 AVENUE","QN",11375,-73.8496,40.7258,0
"103-26 68 ROAD","QN",11375,-73.8491,40.7252,0
"103-27 114 STREET","QN",11419,-73.8285,40.686,0
"103-34 42 AVENUE","QN",11368,-73.8611,40.748,0
"103-35 120 STREET","QN",11419,-73.8232,40.6874,0
"103-35 97 STREET","QN",11417,-73.8425,40.6819,0
"103-39 116 STREET","QN",11419,-73.8267,40.6862,1
"103-44 68 AVENUE","QN",11375,-73.8491,40.726,0
"103-45 97 STREET","QN",11417,-73.8424,40.6816,0
"103-55 97 STREET","QN",11417,-73.8422,40.6814,0
"1030 BOYNTON AVENUE","BX",10472,-73.8771,40.8249,0
"1030 CARROLL STREET","BK",11225,-73.9571,40.6674,0
"1030 CAULDWELL AVENUE","BX",10456,-73.9054,40.826,0
"1030 EAST 14 STREET","BK",11230,-73.9625,40.6243,0
"1030 NELSON AVENUE","BX",10452,-73.9278,40.8338,0
"1030 OCEAN AVENUE","BK",11226,-73.959,40.6371,0
"1030 PARK PLACE","BK",11213,-73.9435,40.6727,0
"1030 WOODYCREST AVENUE","BX",10452,-73.9272,40.8332,0
"1031 3 AVENUE","MN",10065,-73.9653,40.7628,1
"1031 53 STREET","BK",11219,-74,40.6364,0
"1031 LORIMER STREET","BK",11222,-73.9536,40.7263,0
"1031 SENECA AVENUE","QN",11385,-73.9003,40.6987,0
"1031 SOUTHERN BOULEVARD","BX",10459,-73.8922,40.8237,0
"1033 3 AVENUE","MN",10065,-73.9651,40.763,0
"1033 AVENUE ST JOHN","BX",10455,-73.901,40.8127,0
"1033 BOSTON ROAD","BX",10456,-73.9067,40.8264,0
"1033 LEXINGTON AVENUE","MN",10021,-73.9609,40.7718,0
"1033 OCEAN AVENUE","BK",11226,-73.9582,40.6372,0
"1033 PACIFIC STREET","BK",11238,-73.9594,40.6794,0
"1033 SENECA AVENUE","QN",11385,-73.9002,40.6987,1
"1034 AVENUE ST JOHN","BX",10455,-73.9015,40.8126,0
"1035 2 AVENUE","MN",10022,-73.9668,40.7578,0
"1035 45 STREET","BK",11219,-73.9951,40.6408,0
"1035 53 STREET","BK",11219,-74,40.6364,0
"1035 BOYNTON AVENUE","BX",10472,-73.8777,40.8249,0
"1035 GRAND CONCOURSE","BX",10452,-73.9211,40.8307,0
"1035 HALL PLACE","BX",10459,-73.8981,40.8245,0
"1035 MANHATTAN AVENUE","BK",11222,-73.9552,40.7342,1
"1035 SENECA AVENUE","QN",11385,-73.9002,40.6986,0
"1035 UNION STREET","BK",11225,-73.959,40.6701,0
"1035 WASHINGTON AVENUE","BK",11225,-73.9607,40.6644,0
"1035 WILLMOHR STREET","BK",11212,-73.9199,40.6559,0
"1035 WOODYCREST AVENUE","BX",10452,-73.9275,40.8337,0
"1036 INTERVALE AVENUE","BX",10459,-73.8965,40.8244,0
"1036 LEXINGTON AVENUE","MN",10021,-73.9614,40.772,0
"1037 51 STREET","BK",11219,-73.9986,40.6374,0
"1037 FLUSHING AVENUE","BK",11237,-73.9309,40.7041,1
"1037 OGDEN AVENUE","BX",10452,-73.9291,40.834,1
"1038 ANDERSON AVENUE","BX",10452,-73.9259,40.8332,0
"1038 BOSTON ROAD","BX",10456,-73.9062,40.826,0
"1038 FAILE STREET","BX",10459,-73.8893,40.8244,1
"1038 FLUSHING AVENUE","BK",11237,-73.9295,40.7042,0
"1038 LOWELL STREET","BX",10459,-73.8874,40.8257,0
"1038 OCEAN AVENUE","BK",11226,-73.9589,40.6367,0
"1038 SOUTHERN BOULEVARD","BX",10459,-73.8915,40.8239,0
"1038 UNION STREET","BK",11225,-73.9578,40.6694,0
"1038 WHITE PLAINS ROAD","BX",10472,-73.8598,40.8272,1
"1039 BERGEN STREET","BK",11216,-73.9521,40.6764,0
"1039 INTERVALE AVENUE","BX",10459,-73.8972,40.8245,0
"1039 OCEAN AVENUE","BK",11226,-73.9582,40.6371,0
"1039 SIMPSON STREET","BX",10459,-73.8932,40.8243,0
"1039 WILLMOHR STREET","BK",11212,-73.9196,40.6561,0
"104 2 AVENUE","MN",10003,-73.9882,40.7274,0
"104 2 PLACE","BK",11231,-73.9976,40.6793,0
"104 3 AVENUE","MN",10003,-73.988,40.7326,0
"104 6 AVENUE","BK",11217,-73.9758,40.6792,0
"104 AUDUBON AVENUE","MN",10032,-73.9375,40.8423,0
"104 BAYARD STREET","MN",10013,-73.9997,40.7163,0
"104 BEDFORD AVENUE","BK",11249,-73.9554,40.7204,0
"104 BOND STREET","BK",11217,-73.9852,40.6865,0
"104 CLAY STREET","BK",11222,-73.954,40.7365,1
"104 EAST 116 STREET","MN",10029,-73.9431,40.7989,0
"104 EAST 17 STREET","MN",10003,-73.9885,40.7361,0
"104 EAST 196 STREET","BX",10468,-73.894,40.8682,0
"104 EAST 30 STREET","MN",10016,-73.9829,40.7442,0
"104 EAST 37 STREET","MN",10016,-73.9795,40.7485,0
"104 EAST 4 STREET","MN",10003,-73.9885,40.7256,0
"104 EAST 7 STREET","MN",10009,-73.985,40.7264,0
"104 EAST 81 STREET","MN",10028,-73.959,40.7765,0
"104 EAST 85 STREET","MN",10028,-73.9573,40.7791,0
"104 EAST 98 STREET","MN",10029,-73.9512,40.7875,0
"104 ELLIOT PLACE","BX",10452,-73.9163,40.8387,0
"104 EMPIRE BOULEVARD","BK",11225,-73.9587,40.6632,0
"104 FORSYTH STREET","MN",10002,-73.9925,40.7184,0
"104 FRANKLIN STREET","MN",10013,-74.0056,40.7186,0
"104 FT GREENE PLACE","BK",11217,-73.9767,40.6864,0
"104 GREENE STREET","MN",10012,-73.9994,40.7244,0
"104 GREENPOINT AVENUE","BK",11222,-73.9567,40.7297,0
"104 HICKS STREET","BK",11201,-73.9946,40.6985,0
"104 INDIA STREET","BK",11222,-73.9561,40.732,0
"104 JACKSON STREET","BK",11211,-73.9473,40.7162,0
"104 LENOX AVENUE","MN",10026,-73.9496,40.8014,0
"104 LEXINGTON AVENUE","MN",10016,-73.983,40.7423,0
"104 LUQUER STREET","BK",11231,-74.0012,40.6777,0
"104 MAC DOUGAL STREET","MN",10012,-74.0007,40.7293,0
"104 MANHATTAN AVENUE","BK",11206,-73.9444,40.706,0
"104 PERRY STREET","MN",10014,-74.0056,40.735,0
"104 PULASKI STREET","BK",11206,-73.9472,40.6924,0
"104 RALPH AVENUE","BK",11221,-73.9237,40.6864,0
"104 RIVERSIDE DRIVE","MN",10024,-73.9809,40.7873,0
"104 ROGERS AVENUE","BK",11216,-73.9533,40.6731,0
"104 SCHOLES STREET","BK",11206,-73.9457,40.7083,0
"104 SUFFOLK STREET","MN",10002,-73.986,40.7186,0
"104 SULLIVAN STREET","MN",10012,-74.0032,40.7258,0
"104 TERRACE VIEW AVENUE","MN",10463,-73.9124,40.8766,0
"104 WASHINGTON AVENUE","BK",11205,-73.9676,40.6955,0
"104 WEST 114 STREET","MN",10026,-73.9514,40.8008,0
"104 WEST 138 STREET","MN",10030,-73.9402,40.8161,0
"104 WEST 174 STREET","BX",10453,-73.9181,40.8468,0
"104 WEST 190 STREET","BX",10468,-73.9037,40.8653,0
"104 WEST 71 STREET","MN",10023,-73.9798,40.7767,0
"104 WEST 75 STREET","MN",10023,-73.978,40.7794,0
"104 WEST 80 STREET","MN",10024,-73.9757,40.7827,0
"104 WEST 83 STREET","MN",10024,-73.9742,40.7846,0
"104 WEST 96 STREET","MN",10025,-73.9682,40.7929,0
"104-03 NORTHERN BOULEVARD","QN",11368,-73.8645,40.758,1
"104-09 ROOSEVELT AVENUE","QN",11368,-73.8615,40.7502,0
"104-14 116 STREET","QN",11419,-73.8269,40.6854,0
"104-15 116 STREET","QN",11419,-73.8264,40.6854,1
"104-15 35 AVENUE","QN",11368,-73.8638,40.7552,0
"104-16 34 AVENUE","QN",11368,-73.8636,40.7557,1
"104-18 116 STREET","QN",11419,-73.8269,40.6853,1
"104-18 42 AVENUE","QN",11368,-73.8603,40.7485,0
"104-20 115 STREET","QN",11419,-73.8277,40.6851,0
"104-20 38 AVENUE","QN",11368,-73.8617,40.7514,0
"104-20 39 AVENUE","QN",11368,-73.8613,40.7506,0
"104-20 46 AVENUE","QN",11368,-73.8591,40.7464,1
"104-20 68 DRIVE","QN",11375,-73.8487,40.7246,0
"104-20 QUEENS BOULEVARD","QN",11375,-73.8499,40.7233,0
"104-21 68 DRIVE","QN",11375,-73.849,40.7249,0
"104-23 CORONA AVENUE","QN",11368,-73.8577,40.7442,1
"104-24 90 AVENUE","QN",11418,-73.8414,40.693,0
"104-25 195 STREET","QN",11412,-73.7626,40.707,0
"104-28 117 STREET","QN",11419,-73.8258,40.6851,0
"104-30 39 AVENUE","QN",11368,-73.8609,40.7507,0
"104-34 CORONA AVENUE","QN",11368,-73.8575,40.7437,0
"104-35 102 STREET","QN",11417,-73.8379,40.6805,0
"104-36 38 AVENUE","QN",11368,-73.8611,40.7516,1
"104-38 38 AVENUE","QN",11368,-73.861,40.7516,0
"104-51 39 AVENUE","QN",11368,-73.8604,40.7514,0
"104-54 42 AVENUE","QN",11368,-73.859,40.7489,0
"104-69 43 AVENUE","QN",11368,-73.8583,40.7487,0
"104-76 38 AVENUE","QN",11368,-73.8598,40.7521,0
"104-80 42 AVENUE","QN",11368,-73.8583,40.7492,1
"1040 55 STREET","BK",11219,-74.0014,40.6349,0
"1040 BOYNTON AVENUE","BX",10472,-73.8771,40.8252,0
"1040 BUSHWICK AVENUE","BK",11221,-73.9212,40.6908,0
"1040 CLAY AVENUE","BX",10456,-73.9126,40.8283,0
"1040 GERARD AVENUE","BX",10452,-73.9224,40.8313,0
"1040 LEXINGTON AVENUE","MN",10021,-73.9612,40.7723,0
"1040 PARK PLACE","BK",11213,-73.9431,40.6727,0
"1041 BELMONT AVENUE","BK",11208,-73.8706,40.6745,0
"1041 GRANT AVENUE","BX",10456,-73.9174,40.83,0
"1041 MADISON AVENUE","MN",10075,-73.9616,40.7766,0
"1041 NELSON AVENUE","BX",10452,-73.9284,40.8339,0
"1041 ROGERS AVENUE","BK",11226,-73.9515,40.6447,1
"1042 45 STREET","BK",11219,-73.9956,40.6405,0
"1042 50 STREET","BK",11219,-73.9983,40.6376,0
"1042 BERGEN STREET","BK",11216,-73.9517,40.6759,1
